Course ID,Course Name,Course Description,Course Difficulty Level,Course Requirements,Section ID,Section Name,Section Description,Section Difficulty Level,Subsection ID,Subsection Name,Subsection Description,Subsection Difficulty Level,Exercise ID,Exercise Number,Exercise Question Type,Exercise Tags,Exercise Description,Exercise Draw By Skills,Exercise Draw By Tag,Exercise Editing Allowed,Exercise Help,Exercise Instant Feedback,Exercise Moving Allowed,Exercise Number to Draw,Exercise Passing Criterium,Exercise Save Seed,Exercise Seed,Exercise Shuffled,Exercise Text Before Start,Exercise Text After End,Exercise Timed Limit,Exercise Timed Type,Exercise Skills,Exercise Repeatable,Question ID,Question,Question Type,Question Tags,Question Choices,Question Shuffle Options,Question Shuffle Answers,Question Num Eval,Question Correct Answer,Question Correct,Question Incorrect,Question Feedback,Question Skills,Question Description
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/4 deel van 80 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,20,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/7 deel van 420 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,60,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/4 deel van 120 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,30,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/7 deel van 350 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,50,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/6 deel van 420 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,70,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/6 deel van 300 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,50,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/7 deel van 280 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,40,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/6 deel van 240 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,40,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/3 deel van 60 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,20,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/5 deel van 100 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,20,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,1/8 deel van 400 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,50,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,5/6 deel van 30 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,25,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/9 deel van 27 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,9,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,2/3 deel van 24 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,16,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/5 deel van 25 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,15,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,2/3 deel van 27 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,18,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/8 deel van 32 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,12,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,4/5 deel van 30 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,24,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/6 deel van 18 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,9,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,7/8 deel van 56 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,49,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,2/3 deel van 6 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,4,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,6/7 deel van 42 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,36,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,4/6 deel van 12 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,8,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/5 deel van 30 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,18,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,5/8 deel van 40 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,25,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/7 deel van 28 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,12,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,4/7 deel van 35 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,20,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/7 deel van 21 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,9,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,5/9 deel van 45 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,25,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,4/9 deel van 54 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,24,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,2/4 deel van 28 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,14,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,2/3 deel van 12 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,8,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,4/6 deel van 24 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,16,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,4/5 deel van 20 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,16,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/9 deel van 45 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,15,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,5/7 deel van 35 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,25,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,2/5 deel van 10 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,4,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,8/9 deel van 720 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,640,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,2/9 deel van 180 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,40,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,4/9 deel van 360 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,160,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,4/8 deel van 320 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,160,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/4 deel van 120 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,90,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,5/8 deel van 400 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,250,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,2/4 deel van 80 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,40,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/5 deel van 150 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,90,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,2/6 deel van 120 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,40,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Gevorderde vaardigheden,,1,,Deel van geheel,,3,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",TRUE,,3/9 deel van 270 is <ans>,FITBT,"{""FR"", ""QQ"", ""NN"", ""part_of_whole""}",,,,TRUE,90,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""QQ - basis"", ""subskills"": [""met gemengde breuken""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
